gene_id,column_name
Pocillopora_acuta_HIv2___RNAseq.g16549.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16555.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1658.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16584.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16585.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16595.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16614.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16618.t2,0
Pocillopora_acuta_HIv2___RNAseq.g16653.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16656.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16657.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16661.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16662.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1667.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16688.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1669.t1b,0
Pocillopora_acuta_HIv2___RNAseq.g16705.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16707.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16708.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1671.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16717.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16719.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16720.t1,1
Pocillopora_acuta_HIv2___RNAseq.g16730.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16739.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16740.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16742.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16757.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16774.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16776.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16777.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16805.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1681.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16815.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1682.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16864.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16887.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16889.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16892.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16914.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16915.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16921.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16923.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16924.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16925.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16926.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16928.t3,0
Pocillopora_acuta_HIv2___RNAseq.g16933.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16934.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16936.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16944.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16945.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16957.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16960.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16961.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16963.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16979.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16981.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16982.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16983.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16996.t1,0
Pocillopora_acuta_HIv2___RNAseq.g16997.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17022.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17023.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17024.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17025.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17032.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17035.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17038.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17042.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17053.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17057.t2,0
Pocillopora_acuta_HIv2___RNAseq.g17061.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17078.t5a,0
Pocillopora_acuta_HIv2___RNAseq.g17078.t5b,0
Pocillopora_acuta_HIv2___RNAseq.g17079.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17094.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17096.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17102.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17118.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17119.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17157.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17163.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17164.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17166.t2,0
Pocillopora_acuta_HIv2___RNAseq.g17168.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17173.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17174.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17176.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17178.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17179.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1718.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1719.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17191.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17194.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17196.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17204.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17206.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17208.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17224.t2,0
Pocillopora_acuta_HIv2___RNAseq.g17225.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17229.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17248.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17251.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17258.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17259.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1726.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1728.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17311.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1734.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17390.t2,0
Pocillopora_acuta_HIv2___RNAseq.g17391.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17398.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17399.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17409.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17418.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17423.t2,0
Pocillopora_acuta_HIv2___RNAseq.g17437.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17438.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17441.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17442.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17443.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17444.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17449.t2a,0
Pocillopora_acuta_HIv2___RNAseq.g17477.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17493.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17497.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1750.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17507.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17508.t1a,0
Pocillopora_acuta_HIv2___RNAseq.g17529.t2,0
Pocillopora_acuta_HIv2___RNAseq.g17530.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17533.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17557.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17568.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17578.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1758.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17589.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17592.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17618.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17619.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1763.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17650.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17655.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17656.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17666.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1772.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17737.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17738.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17780.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17791.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17795.t2,0
Pocillopora_acuta_HIv2___RNAseq.g1780.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17808.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17841.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17850.t3,0
Pocillopora_acuta_HIv2___RNAseq.g17869.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17887.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17893.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17894.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17898.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17899.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17902.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17907.t1b,0
Pocillopora_acuta_HIv2___RNAseq.g17911.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17912.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17914.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1792.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17923.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17929.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17931.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17937.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17939.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17940.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17954.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17955.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17956.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17959.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17966.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17973.t1,0
Pocillopora_acuta_HIv2___RNAseq.g17974.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18036.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18038.t3b,0
Pocillopora_acuta_HIv2___RNAseq.g18041.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18044.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18047.t2,0
Pocillopora_acuta_HIv2___RNAseq.g18056.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1806.t2,0
Pocillopora_acuta_HIv2___RNAseq.g18063.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18076.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18102.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18103.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1811.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18117.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18121.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18123.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18125.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18127.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18133.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18134.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18136.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1814.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18140.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18164.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18165.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18184.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18185.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18206.t1,1
Pocillopora_acuta_HIv2___RNAseq.g18207.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18212.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18230.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18231.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18295.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18333.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18345.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18346.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18347.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18354.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18355.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18360.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18377.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18378.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18383.t2,0
Pocillopora_acuta_HIv2___RNAseq.g18398.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18399.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1840.t2,0
Pocillopora_acuta_HIv2___RNAseq.g18400.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18401.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18402.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18415.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18418.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18422.t1,1
Pocillopora_acuta_HIv2___RNAseq.g18425.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18427.t1a,0
Pocillopora_acuta_HIv2___RNAseq.g1843.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18431.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18438.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18443.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18448.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18463.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18464.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18465.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18466.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18476.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18488.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18497.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1850.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18502.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18505.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18506.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1851.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18522.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18537.t1,1
Pocillopora_acuta_HIv2___RNAseq.g18544.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18549.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1855.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18551.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18552.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18557.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18564.t2,0
Pocillopora_acuta_HIv2___RNAseq.g18568.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18572.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18575.t2,0
Pocillopora_acuta_HIv2___RNAseq.g18583.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18587.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18628.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1863.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18630.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18632.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18642.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18648.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18650.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18658.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1867.t1,0
Pocillopora_acuta_HIv2___RNAseq.g187.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1870.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1871.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18721.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18722.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18726.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18729.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18735.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18742.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18743.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18751.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18755.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18759.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1876.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18760.t2,0
Pocillopora_acuta_HIv2___RNAseq.g18762.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18763.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18771.t2,0
Pocillopora_acuta_HIv2___RNAseq.g18775.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18777.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18779.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1879.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18875.t3,0
Pocillopora_acuta_HIv2___RNAseq.g1894.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18949.t2,0
Pocillopora_acuta_HIv2___RNAseq.g18950.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1896.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18964.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18970.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18971.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18974.t1,0
Pocillopora_acuta_HIv2___RNAseq.g18981.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19040.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19041.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19109.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19113.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19115.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19116.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1912.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19126.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19134.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19137.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19143.t1,1
Pocillopora_acuta_HIv2___RNAseq.g19148.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19151.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19159.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19166.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19193.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19195.t1,0
Pocillopora_acuta_HIv2___RNAseq.g192.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1920.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19211.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19213.t1a,0
Pocillopora_acuta_HIv2___RNAseq.g19216.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19217.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19218.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19220.t1b,0
Pocillopora_acuta_HIv2___RNAseq.g19226.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19227.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19237.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19239.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19242.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19245.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19288.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19290.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19295.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19297.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1930.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19307.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19312.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19323.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19325.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19331.t1a,0
Pocillopora_acuta_HIv2___RNAseq.g19331.t1b,0
Pocillopora_acuta_HIv2___RNAseq.g19334.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19345.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19347.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19348.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19350.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19367.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19368.t2,0
Pocillopora_acuta_HIv2___RNAseq.g19385.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19425.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19432.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19470.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19477.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19479.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19483.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19484.t2,0
Pocillopora_acuta_HIv2___RNAseq.g19505.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19547.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19551.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19555.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19557.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19559.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19568.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1960.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19601.t1a,0
Pocillopora_acuta_HIv2___RNAseq.g19613.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19615.t2,0
Pocillopora_acuta_HIv2___RNAseq.g19616.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19617.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19639.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19647.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19671.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19677.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19678.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1969.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19753.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19796.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19797.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19798.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1980.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19827.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19844.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19857.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19861.t1,0
Pocillopora_acuta_HIv2___RNAseq.g19872.t1,0
Pocillopora_acuta_HIv2___RNAseq.g1992.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20027.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20070.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20114.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20126.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20127.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20137.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20141.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20142.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20145.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20146.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20148.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20149.t3,0
Pocillopora_acuta_HIv2___RNAseq.g20150.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20154.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20157.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20161.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20183.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20323.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20329.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20357.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20358.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20367.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20374.t1b,0
Pocillopora_acuta_HIv2___RNAseq.g20376.t1a,0
Pocillopora_acuta_HIv2___RNAseq.g20398.t1,1
Pocillopora_acuta_HIv2___RNAseq.g20399.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20402.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20403.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20407.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20410.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20411.t2,0
Pocillopora_acuta_HIv2___RNAseq.g20415.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20419.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20430.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20432.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20434.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20435.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20436.t2,0
Pocillopora_acuta_HIv2___RNAseq.g20440.t1,0
Pocillopora_acuta_HIv2___RNAseq.g2046.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20468.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20481.t1,0
Pocillopora_acuta_HIv2___RNAseq.g2049.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20496.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20507.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20526.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20528.t1,0
Pocillopora_acuta_HIv2___RNAseq.g2053.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20532.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20534.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20535.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20545.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20569.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20570.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20589.t1,0
Pocillopora_acuta_HIv2___RNAseq.g20594.t1,0
Pocillopora_acuta_HIv2___RNAseq.g206.t1,0
