"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","bh_adjust"
"80","K03509",0.0785591873664355,1,1,1,0.14107990656659
"142","K09503",0.0787401355422205,1,1,1,0.14107990656659
"172","K11423",0.0788378774973613,1,1,1,0.14107990656659
"192","K12647",0.0788617232541572,1,1,1,0.14107990656659
"227","K14786",0.0793354973614556,1,1,1,0.14107990656659
"153","K10251",0.079480465005989,1,1,1,0.14107990656659
"284","K19752",0.0797374263817356,1,1,1,0.14107990656659
"81","K03510",0.0799939622436641,1,1,1,0.14107990656659
"289","K20027",0.0800373001712816,1,1,1,0.14107990656659
"127","K07809",0.0801312122751461,1,1,1,0.14107990656659
"21","K01265",0.0805705217160168,1,1,1,0.14107990656659
"322","K24086",0.0811468303680015,1,1,1,0.14107990656659
"38","K01772",0.0814132999145601,1,1,1,0.14107990656659
"92","K04372",0.0814582441441272,1,1,1,0.14107990656659
"210","K13907",0.0815485919398927,1,1,1,0.14107990656659
"70","K03065",0.0817273053887116,1,1,1,0.14107990656659
"120","K07050",0.0818696647430861,1,1,1,0.14107990656659
"303","K21644",0.0820174134099629,1,1,1,0.14107990656659
"230","K14798",0.0823496079918282,1,1,1,0.14107990656659
"213","K14006",0.0823736329009114,1,1,1,0.14107990656659
"228","K14787",0.0824338692426425,1,1,1,0.14107990656659
"171","K11276",0.0825835187219002,1,1,1,0.14107990656659
"69","K03061",0.0829123100449321,1,1,1,0.14107990656659
"49","K02736",0.0830836080033631,1,1,1,0.14107990656659
"149","K09666",0.0833206617420035,1,1,1,0.14107990656659
"193","K12670",0.0835223880723809,1,1,1,0.14107990656659
"148","K09640",0.083587304270934,1,1,1,0.14107990656659
"300","K20838",0.0836481273829427,1,1,1,0.14107990656659
"5","K00461",0.0844368481478483,1,1,1,0.14107990656659
"24","K01285",0.0847868860141573,1,1,1,0.14107990656659
"183","K12192",0.084805500800959,1,1,1,0.14107990656659
"235","K15296",0.0849504189976692,1,1,1,0.14107990656659
"140","K09339",0.0851818541199673,1,1,1,0.14107990656659
"34","K01669",0.0853106269928458,1,1,1,0.14107990656659
"166","K11163",0.0854788808365159,1,1,1,0.14107990656659
"308","K22583",0.0863630512256314,1,1,1,0.14107990656659
"165","K11109",0.0865916322901427,1,1,1,0.14107990656659
"251","K17499",0.0870617239794975,1,1,1,0.14107990656659
"173","K11459",0.0872664327404188,1,1,1,0.14107990656659
"28","K01379",0.0873456879609244,1,1,1,0.14107990656659
"214","K14009",0.0874944083571338,1,1,1,0.14107990656659
"19","K01204",0.0875210723189376,1,1,1,0.14107990656659
"232","K14808",0.0875584563041439,1,1,1,0.14107990656659
"87","K03695",0.0879956804676668,1,1,1,0.14107990656659
"296","K20778",0.0881872601896864,1,1,1,0.14107990656659
"324","K24141",0.0896088182824102,1,1,1,0.14107990656659
"25","K01298",0.0896964462234872,1,1,1,0.14107990656659
"132","K08239",0.0898785064681677,1,1,1,0.14107990656659
"200","K13105",0.0899434207121651,1,1,1,0.14107990656659
"252","K17569",0.090378369628225,1,1,1,0.14107990656659
"229","K14790",0.0904746677315702,1,1,1,0.14107990656659
"155","K10364",0.090650096328089,1,1,1,0.14107990656659
"75","K03238",0.0907291088436736,1,1,1,0.14107990656659
"89","K03781",0.0908633478172471,1,1,1,0.14107990656659
"176","K11669",0.0910105447000424,1,1,1,0.14107990656659
"23","K01283",0.0912452191487393,1,1,1,0.14107990656659
"306","K22078",0.0921077619958333,1,1,1,0.14107990656659
"319","K23915",0.0930687470053385,1,1,1,0.14107990656659
"297","K20795",0.0936882371156243,1,1,1,0.14107990656659
"174","K11493",0.0944022573003881,1,1,1,0.14107990656659
"255","K17662",0.0946714258003445,1,1,1,0.14107990656659
"83","K03627",0.0949567194568821,1,1,1,0.14107990656659
"291","K20067",0.0955060629578059,1,1,1,0.14107990656659
"128","K07962",0.0955984621648651,1,1,1,0.14107990656659
"109","K06052",0.0958269335936342,1,1,1,0.14107990656659
"71","K03068",0.0963826936844709,1,1,1,0.14107990656659
"15","K00939",0.0963899672284906,1,1,1,0.14107990656659
"6","K00485",0.0965722723785631,1,1,1,0.14107990656659
"4","K00275",0.0979493223356682,1,1,1,0.14107990656659
"196","K12818",0.0982306767494028,1,1,1,0.14107990656659
"276","K18703",0.0987452247317598,1,1,1,0.14107990656659
"313","K23362",0.0987684172264463,1,1,1,0.14107990656659
"167","K11165",0.09932114428708,1,1,1,0.14107990656659
"188","K12584",0.0999448293578721,1,1,1,0.14107990656659
"244","K16604",0.100585761324067,1,1,1,0.14107990656659
"239","K15717",0.100787988442283,1,1,1,0.14107990656659
"325","K24225",0.100861016295623,1,1,1,0.14107990656659
"265","K18258",0.101244331217146,1,1,1,0.14107990656659
"14","K00927",0.101424879710594,1,1,1,0.14107990656659
"169","K11188",0.101614402786999,1,1,1,0.14107990656659
"150","K09848",0.101630920175864,1,1,1,0.14107990656659
"123","K07305",0.102254616611359,1,1,1,0.14107990656659
"129","K07994",0.102632857724865,1,1,1,0.14107990656659
"241","K16288",0.102776535781093,1,1,1,0.14107990656659
"115","K06689",0.102997114588553,1,1,1,0.14107990656659
"270","K18490",0.103056674036623,1,1,1,0.14107990656659
"201","K13106",0.103613233154124,1,1,1,0.14107990656659
"90","K03943",0.103647690015507,1,1,1,0.14107990656659
"35","K01672",0.103682170911644,1,1,1,0.14107990656659
"124","K07374",0.103906882885731,1,1,1,0.14107990656659
"58","K02936",0.104754214378096,1,1,1,0.14107990656659
"77","K03247",0.104983747322558,1,1,1,0.14107990656659
"88","K03729",0.105294348777949,1,1,1,0.14107990656659
"51","K02872",0.10560680588075,1,1,1,0.14107990656659
"67","K02991",0.105624716679068,1,1,1,0.14107990656659
"247","K17284",0.10570539038315,1,1,1,0.14107990656659
"48","K02730",0.105894107229308,1,1,1,0.14107990656659
"16","K01017",0.106765353862304,1,1,1,0.14107990656659
"226","K14753",0.106921100665835,1,1,1,0.14107990656659
"151","K09855",0.10730777889967,1,1,1,0.14107990656659
"224","K14615",0.108220526422209,1,1,1,0.14107990656659
"231","K14801",0.108239307256929,1,1,1,0.14107990656659
"164","K11089",0.108427453488499,1,1,1,0.14107990656659
"55","K02908",0.108824561954061,1,1,1,0.14107990656659
"65","K02985",0.109033654523455,1,1,1,0.14107990656659
"68","K02997",0.109100340321168,1,1,1,0.14107990656659
"299","K20828",0.109224385728468,1,1,1,0.14107990656659
"32","K01623",0.109425317271866,1,1,1,0.14107990656659
"234","K15190",0.109780995640082,1,1,1,0.14107990656659
"63","K02978",0.109896804975516,1,1,1,0.14107990656659
"96","K04658",0.110158190149663,1,1,1,0.14107990656659
"278","K19177",0.11030389158379,1,1,1,0.14107990656659
"2","K00182",0.110615886098994,1,1,1,0.14107990656659
"44","K02310",0.110752882839442,1,1,1,0.14107990656659
"269","K18467",0.110880366348575,1,1,1,0.14107990656659
"53","K02889",0.111571324975146,1,1,1,0.14107990656659
"138","K09223",0.111740271390009,1,1,1,0.14107990656659
"318","K23901",0.111760176485272,1,1,1,0.14107990656659
"202","K13113",0.112139526347491,1,1,1,0.14107990656659
"175","K11495",0.112601636766146,1,1,1,0.14107990656659
"203","K13160",0.112874331244559,1,1,1,0.14107990656659
"112","K06129",0.113046573405104,1,1,1,0.14107990656659
"168","K11182",0.113097312558715,1,1,1,0.14107990656659
"57","K02935",0.113117618329084,1,1,1,0.14107990656659
"304","K21878",0.113402502673021,1,1,1,0.14107990656659
"118","K06855",0.114698118345457,1,1,1,0.14107990656659
"212","K13985",0.114947367472282,1,1,1,0.14107990656659
"298","K20818",0.115626253269966,1,1,1,0.14107990656659
"163","K10847",0.115657719846666,1,1,1,0.14107990656659
"216","K14381",0.115762692417444,1,1,1,0.14107990656659
"50","K02870",0.115878310917627,1,1,1,0.14107990656659
"59","K02949",0.115951967066588,1,1,1,0.14107990656659
"287","K19882",0.115951967066588,1,1,1,0.14107990656659
"54","K02891",0.116152205616171,1,1,1,0.14107990656659
"314","K23407",0.116226093059066,1,1,1,0.14107990656659
"273","K18629",0.116479889227443,1,1,1,0.14107990656659
"158","K10442",0.116554048722974,1,1,1,0.14107990656659
"39","K01915",0.117010927607007,1,1,1,0.14107990656659
"194","K12741",0.117866883422587,1,1,1,0.14107990656659
"31","K01587",0.118492145410236,1,1,1,0.14107990656659
"66","K02989",0.118513774868992,1,1,1,0.14107990656659
"260","K17931",0.118795368385571,1,1,1,0.14107990656659
"62","K02977",0.119579074902743,1,1,1,0.14107990656659
"320","K23922",0.120214454564054,1,1,1,0.14107990656659
"179","K11827",0.120346352975686,1,1,1,0.14107990656659
"190","K12620",0.120665719419488,1,1,1,0.14107990656659
"279","K19384",0.121428998109433,1,1,1,0.14107990656659
"47","K02449",0.121706703832893,1,1,1,0.14107990656659
"243","K16600",0.12237562791312,1,1,1,0.14107990656659
"61","K02951",0.122924390830948,1,1,1,0.14107990656659
"191","K12624",0.122991735485483,1,1,1,0.14107990656659
"145","K09577",0.123362701860848,1,1,1,0.14107990656659
"79","K03283",0.124164037022403,1,1,1,0.14107990656659
"52","K02877",0.124243272261418,1,1,1,0.14107990656659
"18","K01183",0.124481220390057,1,1,1,0.14107990656659
"64","K02983",0.124719527930296,1,1,1,0.14107990656659
"122","K07213",0.125756215429447,1,1,1,0.14107990656659
"182","K12189",0.125984906365049,1,1,1,0.14107990656659
"136","K09026",0.126454640789328,1,1,1,0.14107990656659
"139","K09228",0.126937077026516,1,1,1,0.14107990656659
"56","K02918",0.126983087498306,1,1,1,0.14107990656659
"130","K08056",0.127928674401398,1,1,1,0.14107990656659
"286","K19873",0.128461031590031,1,1,1,0.14107990656659
"60","K02950",0.128855351227425,1,1,1,0.14107990656659
"310","K22756",0.128971459399262,1,1,1,0.14107990656659
"266","K18398",0.129122487963341,1,1,1,0.14107990656659
"333","K24835",0.129227103829938,1,1,1,0.14107990656659
"73","K03103",0.12964602984883,1,1,1,0.14107990656659
"107","K05991",0.129680973221534,1,1,1,0.14107990656659
"198","K12890",0.13043927766257,1,1,1,0.14107990656659
"327","K24412",0.130532761512055,1,1,1,0.14107990656659
"84","K03648",0.131082631659918,1,1,1,0.14107990656659
"195","K12757",0.131199765682065,1,1,1,0.14107990656659
"257","K17772",0.131938790393016,1,1,1,0.14107990656659
"302","K21439",0.133705206653917,1,1,1,0.14107990656659
"29","K01442",0.133976819916963,1,1,1,0.14107990656659
"254","K17653",0.134154058228531,1,1,1,0.14107990656659
"277","K18753",0.134402319302747,1,1,1,0.14107990656659
"137","K09057",0.134567906996904,1,1,1,0.14107990656659
"46","K02375",0.134579737097468,1,1,1,0.14107990656659
"256","K17682",0.134816405165969,1,1,1,0.14107990656659
"160","K10808",0.135183481671878,1,1,1,0.14107990656659
"246","K16796",0.135219020240382,1,1,1,0.14107990656659
"312","K23318",0.135859143019655,1,1,1,0.141310281474147
"301","K21247",0.136642527632778,1,1,1,0.141687790191526
"259","K17879",0.137819361612061,1,1,1,0.14227348627644
"152","K10051",0.138390568247756,1,1,1,0.14227348627644
"262","K18179",0.138473897622173,1,1,1,0.14227348627644
"317","K23847",0.14024890398072,1,1,1,0.142838346345731
"185","K12474",0.140678015010731,1,1,1,0.142838346345731
"258","K17782",0.140749538613201,1,1,1,0.142838346345731
"121","K07189",0.140785300850356,1,1,1,0.142838346345731
"218","K14443",0.141142935706612,1,1,1,0.142838346345731
"125","K07390",0.141572112654165,1,1,1,0.142843718456448
"7","K00522",0.142430419066243,1,1,1,0.143033642633334
"36","K01679",0.142609210459348,1,1,1,0.143033642633334
"236","K15626",0.144503312135134,1,1,1,0.144503312135134
