"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat"
"1939","K11655",1,0.998869306463245,0,1
"1940","K11657",1,0.998761739097821,0,1
"1941","K11658",1,0.998815576570751,0,1
"1942","K11660",1,0.998761681721841,0,1
"1943","K11664",1,0.995707057452989,0,1
"1944","K11665",1,0.998897176769934,0,1
"1945","K11666",1,0.998225058259086,0,1
"1946","K11667",1,0.994181446869452,0,2
"1947","K11668",1,0.998331289926146,0,1
"1948","K11669",1,0.998246011355008,0,1
"1949","K11671",1,0.998822285449124,0,1
"1950","K11672",1,0.998672952020578,0,1
"1951","K11674",1,0.998762741561268,0,1
"1952","K11680",1,0.99680881503542,0,1
"1953","K11687",1,0.997238438922072,0,1
"1954","K11696",1,0.99591263108459,0,1
"1955","K11699",1,0.983007111579732,0,9
"1956","K11703",1,0.998486839521528,0,1
"1957","K11716",1,0.995574128151017,0,1
"1958","K11718",1,0.998893659331993,0,1
"1959","K11723",1,0.99859562841543,0,1
"1960","K11725",1,0.997911690911321,0,1
"1961","K11726",1,0.998340823433164,0,1
"1962","K11731",1,0.998208271696537,0,1
"1963","K11757",1,0.998964177307673,0,1
"1964","K11765",1,0.998767148155465,0,1
"1965","K11778",1,0.998251751471965,0,1
"1966","K11787",1,0.998624209171248,0,1
"1967","K11789",1,0.993176313574567,0,6
"1968","K11796",1,0.998455199208095,0,1
"1969","K11798",1,0.998884192354991,0,1
"1970","K11800",1,0.998228426502645,0,1
"1971","K11802",1,0.996482065491034,0,1
"1972","K11804",1,0.998211796442986,0,1
"1973","K11807",1,0.998497997833031,0,1
"1974","K11824",1,0.998767034375044,0,1
"1975","K11826",1,0.998314394693896,0,1
"1976","K11827",1,0.997052268605397,0,1
"1977","K11830",1,0.995581158941337,0,1
"1978","K11831",1,0.99633827151091,0,1
"1979","K11835",1,0.999046613956712,0,1
"1980","K11836",1,0.998763099014319,0,1
"1981","K11837",1,0.99882037876477,0,1
"1982","K11838",1,0.998835010884264,0,1
"1983","K11839",1,0.998743352048543,0,1
"1984","K11840",1,0.998048038613342,0,2
"1985","K11841",1,0.998795238856826,0,1
"1986","K11842",1,0.998255550611106,0,1
"1987","K11843",1,0.998547356112754,0,1
"1988","K11844",1,0.997278334300093,0,2
"1989","K11847",1,0.99876269865086,0,1
"1990","K11848",1,0.998795842170934,0,1
"1991","K11849",1,0.998886695765877,0,1
"1992","K11850",1,0.998756017559068,0,1
"1993","K11852",1,0.998397543034717,0,1
"1994","K11853",1,0.999145369737292,0,1
"1995","K11855",1,0.998735470201557,0,1
"1996","K11857",1,0.998909381282317,0,1
"1997","K11859",1,0.998166992845052,0,1
"1998","K11860",1,0.998008526070583,0,1
"1999","K11861",1,0.998458620420168,0,1
"2000","K11862",1,0.998175747302234,0,1
"2001","K11863",1,0.998313937606325,0,1
"2002","K11866",1,0.998293360948698,0,1
"2003","K11869",1,0.998754203442892,0,1
"2004","K11875",1,0.998369465206907,0,1
"2005","K11877",1,0.996768045690685,0,1
"2006","K11883",1,0.998250936438718,0,1
"2007","K11886",1,0.999037204684698,0,1
"2008","K11964",1,0.998614668866508,0,1
"2009","K11967",1,0.998804739515717,0,1
"2010","K11968",1,0.99670662525989,0,2
"2011","K11969",1,0.998454123361132,0,1
"2012","K11971",1,0.994170225135131,0,2
"2013","K11974",1,0.998805402906222,0,1
"2014","K11977",1,0.996295269709155,0,1
"2015","K11979",1,0.998340823433164,0,1
"2016","K11982",1,0.998239367715705,0,1
"2017","K11984",1,0.998764241688121,0,1
"2018","K11985",1,0.998413703381018,0,1
"2019","K11986",1,0.998279007183641,0,1
"2020","K11995",1,0.998313557531384,0,1
"2021","K11996",1,0.998742381167405,0,1
"2022","K11997",1,0.984191491348831,0,5
"2023","K12035",1,0.973240973661484,0,10
"2024","K12040",1,0.998791843138821,0,1
"2025","K12041",1,0.9987454383073,0,1
"2026","K12047",1,0.998743732174576,0,1
"2027","K12076",1,0.998795691387473,0,1
"2028","K12158",1,0.998070696836548,0,1
"2029","K12160",1,0.997601881039599,0,1
"2030","K12162",1,0.997511552612064,0,1
"2031","K12163",1,0.998667372886565,0,1
"2032","K12164",1,0.998542541159409,0,1
"2033","K12165",1,0.99796120707982,0,1
"2034","K12166",1,0.998458034160361,0,1
"2035","K12169",1,0.998949547784487,0,1
"2036","K12172",1,0.997639981004771,0,2
"2037","K12174",1,0.998304741493816,0,1
"2038","K12175",1,0.998470317122668,0,1
"2039","K12176",1,0.996075850582454,0,1
"2040","K12177",1,0.99831715982628,0,1
"2041","K12178",1,0.998213811994334,0,1
"2042","K12179",1,0.998074034323799,0,1
"2043","K12180",1,0.998236238811776,0,1
"2044","K12181",1,0.994573801856207,0,2
"2045","K12182",1,0.998675124009965,0,1
"2046","K12183",1,0.998319180585721,0,1
"2047","K12184",1,0.998248732745214,0,1
"2048","K12185",1,0.998002696421411,0,1
"2049","K12188",1,0.997843049532593,0,1
"2050","K12189",1,0.996569927612766,0,1
"2051","K12191",1,0.998431712842641,0,1
"2052","K12192",1,0.998300190135077,0,1
"2053","K12193",1,0.998249576973722,0,1
"2054","K12194",1,0.9931504107474,0,2
"2055","K12195",1,0.998105166012096,0,1
"2056","K12196",1,0.998690197847312,0,1
"2057","K12197",1,0.996044432778011,0,2
"2058","K12198",1,0.997941381703978,0,1
"2059","K12230",1,0.998708137985728,0,1
"2060","K12231",1,0.998940706040554,0,1
"2061","K12232",1,0.99875775249868,0,1
"2062","K12233",1,0.997460221579299,0,2
"2063","K12236",1,0.998955280395612,0,1
"2064","K12260",1,0.996003081047535,0,1
"2065","K12272",1,0.998221950063172,0,1
"2066","K12275",1,0.998368186728032,0,1
"2067","K12302",1,0.998236042773343,0,1
"2068","K12304",1,0.995859062162356,0,1
"2069","K12305",1,0.998488469321653,0,1
"2070","K12310",1,0.997480591982665,0,1
"2071","K12311",1,0.998449817822027,0,1
"2072","K12316",1,0.998723964089265,0,1
"2073","K12319",1,0.99831317821502,0,1
"2074","K12323",1,0.997519257485278,0,2
"2075","K12348",1,0.998769845679343,0,1
"2076","K12350",1,0.998343984127115,0,1
"2077","K12351",1,0.998200750513819,0,1
"2078","K12353",1,0.998673576564408,0,1
"2079","K12362",1,0.998730457938916,0,1
"2080","K12366",1,0.99875538699424,0,1
"2081","K12373",1,0.993959880619967,0,4
"2082","K12375",1,0.992521524050656,0,2
"2083","K12382",1,0.998554609095445,0,1
"2084","K12384",1,0.993657828620868,0,3
"2085","K12385",1,0.995156499585368,0,4
"2086","K12388",1,0.998843915370808,0,1
"2087","K12389",1,0.991309987254315,0,4
"2088","K12391",1,0.998780474767603,0,1
"2089","K12392",1,0.998850702985789,0,1
"2090","K12393",1,0.99850871856718,0,1
"2091","K12394",1,0.998123446749903,0,1
"2092","K12396",1,0.998922482914068,0,1
"2093","K12397",1,0.998754903480324,0,1
"2094","K12400",1,0.998740807297947,0,1
"2095","K12404",1,0.998667653069613,0,1
"2096","K12405",1,0.997989718018603,0,1
"2097","K12460",1,0.998881376155509,0,1
"2098","K12462",1,0.998149664310344,0,1
"2099","K12470",1,0.998438167842219,0,1
"2100","K12471",1,0.998742877852438,0,1
"2101","K12472",1,0.998658281676724,0,1
"2102","K12474",1,0.990929156358351,0,2
"2103","K12475",1,0.998627446977839,0,1
"2104","K12478",1,0.998861720402189,0,1
"2105","K12480",1,0.998646361110782,0,1
"2106","K12481",1,0.996827154998152,0,2
"2107","K12482",1,0.998666716765285,0,1
"2108","K12485",1,0.998739771748645,0,1
"2109","K12486",1,0.998230947660244,0,1
"2110","K12487",1,0.998809613070702,0,1
"2111","K12488",1,0.998779817275612,0,1
"2112","K12489",1,0.993867860398664,0,5
"2113","K12491",1,0.998820723401056,0,1
"2114","K12492",1,0.998466133003838,0,1
"2115","K12493",1,0.998456568072376,0,1
"2116","K12494",1,0.998824846195079,0,1
"2117","K12495",1,0.998745508306585,0,1
"2118","K12504",1,0.998284475393997,0,1
"2119","K12559",1,0.998977768807369,0,1
"2120","K12566",1,0.998201993766288,0,1
"2121","K12567",1,0.999310076797757,0,1
"2122","K12571",1,0.998789220713918,0,1
"2123","K12572",1,0.998609819521733,0,1
"2124","K12580",1,0.998741524746368,0,1
"2125","K12584",1,0.998146097988065,0,1
"2126","K12585",1,0.998547952996999,0,1
"2127","K12586",1,0.997911690911321,0,1
"2128","K12591",1,0.998575680435822,0,1
"2129","K12592",1,0.998208862167861,0,1
"2130","K12593",1,0.996944089273329,0,1
"2131","K12597",1,0.998729124216946,0,1
"2132","K12598",1,0.998799220040655,0,1
"2133","K12599",1,0.998756539734552,0,1
"2134","K12600",1,0.999018313605813,0,1
"2135","K12602",1,0.998254573015155,0,1
"2136","K12603",1,0.998404631726875,0,1
"2137","K12604",1,0.998940388363419,0,1
"2138","K12605",1,0.998819476628925,0,1
"2139","K12606",1,0.998226948618549,0,1
"2140","K12607",1,0.998713040190984,0,1
"2141","K12611",1,0.998277580697068,0,1
"2142","K12614",1,0.99821018726526,0,1
"2143","K12616",1,0.99878074040487,0,1
"2144","K12617",1,0.998684649347359,0,1
"2145","K12618",1,0.999020289382171,0,1
"2146","K12619",1,0.998816283596622,0,1
"2147","K12620",1,0.997026287618338,0,1
"2148","K12622",1,0.99638627131273,0,1
"2149","K12623",1,0.996712984441962,0,1
"2150","K12624",1,0.996831904571448,0,1
"2151","K12625",1,0.994796557920004,0,3
"2152","K12626",1,0.995528340884815,0,1
"2153","K12641",1,0.996318563477226,0,2
"2154","K12647",1,0.995605169140376,0,3
"2155","K12662",1,0.998609686845088,0,1
"2156","K12663",1,0.998220160757001,0,1
"2157","K12666",1,0.998609620474759,0,1
"2158","K12667",1,0.998753358183256,0,1
"2159","K12668",1,0.995631437290489,0,1
"2160","K12669",1,0.998255311555169,0,1
"2161","K12670",1,0.998321536411547,0,1
"2162","K12734",1,0.99803204917688,0,1
"2163","K12735",1,0.998294631222453,0,1
"2164","K12737",1,0.998557591980553,0,1
"2165","K12739",1,0.998220421527381,0,1
"2166","K12741",1,0.993335750460117,0,2
"2167","K12751",1,0.975603233451388,0,7
"2168","K12755",1,0.989622347655581,0,3
"2169","K12757",1,0.996088098385331,0,1
"2170","K12795",1,0.998259253431198,0,1
"2171","K12804",1,0.998680867806035,0,1
"2172","K12811",1,0.99881185675252,0,1
"2173","K12813",1,0.998752252608403,0,1
"2174","K12815",1,0.998798646733243,0,1
"2175","K12816",1,0.998574058485435,0,1
"2176","K12817",1,0.998294698438961,0,1
"2177","K12818",1,0.995270283404612,0,3
"2178","K12819",1,0.998500173850317,0,1
"2179","K12820",1,0.998640458740636,0,1
"2180","K12821",1,0.998860745638421,0,1
"2181","K12822",1,0.998728680870729,0,1
"2182","K12823",1,0.998683797560918,0,1
"2183","K12824",1,0.998729794748957,0,1
"2184","K12825",1,0.995366784016073,0,3
"2185","K12826",1,0.995439770067847,0,2
"2186","K12827",1,0.998748258471225,0,1
"2187","K12828",1,0.998847776782958,0,1
"2188","K12829",1,0.998669689298388,0,1
"2189","K12830",1,0.99888081867903,0,1
"2190","K12833",1,0.995978302303855,0,1
"2191","K12835",1,0.998747536359638,0,1
"2192","K12837",1,0.998558332751219,0,1
"2193","K12838",1,0.998324396837187,0,1
"2194","K12839",1,0.998243727729833,0,1
"2195","K12840",1,0.9986255600681,0,1
"2196","K12841",1,0.998575140935097,0,1
"2197","K12842",1,0.998709631887787,0,1
"2198","K12843",1,0.998431419676876,0,1
"2199","K12844",1,0.998045166351757,0,1
"2200","K12845",1,0.998234420165673,0,1
"2201","K12847",1,0.99873524005875,0,1
"2202","K12848",1,0.996458018717493,0,1
"2203","K12849",1,0.998187926490163,0,1
"2204","K12850",1,0.998268833827962,0,1
"2205","K12852",1,0.998776155997877,0,1
"2206","K12854",1,0.998961909508065,0,1
"2207","K12855",1,0.998759707595231,0,1
"2208","K12856",1,0.998897873114164,0,1
"2209","K12858",1,0.998803356680405,0,1
"2210","K12860",1,0.998664776153793,0,1
"2211","K12861",1,0.998489139629712,0,1
"2212","K12862",1,0.995161700825433,0,3
"2213","K12863",1,0.997394761114681,0,1
"2214","K12864",1,0.998404439480471,0,1
"2215","K12865",1,0.99822790661161,0,1
"2216","K12866",1,0.99831941501067,0,1
"2217","K12867",1,0.998626475511212,0,1
"2218","K12868",1,0.997851838672031,0,1
"2219","K12869",1,0.991405702897637,0,5
"2221","K12871",1,0.997931700438848,0,1
"2222","K12872",1,0.998191876477581,0,1
"2223","K12874",1,0.998844633041538,0,1
"2224","K12875",1,0.998707980757121,0,1
"2225","K12878",1,0.998752440666315,0,1
"2226","K12879",1,0.99883925800757,0,1
"2227","K12882",1,0.99873479812148,0,1
"2228","K12886",1,0.998296663228554,0,1
"2229","K12890",1,0.996160059140743,0,1
"2230","K12893",1,0.990718615889084,0,4
"2231","K12896",1,0.9932276689912,0,2
"2232","K12898",1,0.998512624376605,0,1
"2233","K12946",1,0.997000057993176,0,1
"2234","K12947",1,0.998066262614833,0,1
"2235","K12968",1,0.998647977374052,0,1
"2236","K13024",1,0.998799220040655,0,1
"2237","K13025",1,0.998245279493691,0,1
"2238","K13026",1,0.998777883561256,0,1
"2239","K13044",1,0.998555191587916,0,1
"2240","K13047",1,0.998706583863207,0,1
"2241","K13049",1,0.998417194182203,0,1
"2242","K13051",1,0.997517794821337,0,1
"2243","K13089",1,0.998426537797085,0,1
"2244","K13091",1,0.998484918760754,0,1
"2245","K13092",1,0.998470219926361,0,1
"2246","K13093",1,0.998234793941886,0,1
"2247","K13094",1,0.998770624837539,0,1
"2248","K13095",1,0.998653710193447,0,1
"2249","K13096",1,0.996480734269876,0,2
"2250","K13097",1,0.998717476919892,0,1
"2251","K13099",1,0.995734855855689,0,1
"2252","K13100",1,0.998748074567045,0,1
"2253","K13101",1,0.998646685704228,0,1
"2254","K13102",1,0.998575757413657,0,1
"2255","K13103",1,0.998674374869034,0,1
"2256","K13104",1,0.998287650610981,0,1
"2257","K13105",1,0.998251176389304,0,1
"2258","K13106",1,0.998046303795241,0,1
"2259","K13107",1,0.997443797029457,0,1
"2260","K13109",1,0.998726633340127,0,1
"2261","K13110",1,0.998584900216748,0,1
"2262","K13111",1,0.998289951792914,0,1
"2263","K13113",1,0.997644634442292,0,1
"2264","K13114",1,0.998127392865085,0,1
"2265","K13116",1,0.993064566311375,0,2
"2266","K13118",1,0.998164351521765,0,1
"2267","K13119",1,0.998361844779972,0,1
"2268","K13120",1,0.996479978985128,0,1
"2269","K13121",1,0.998178242111907,0,1
"2270","K13122",1,0.996920845380501,0,1
"2271","K13123",1,0.998252396700102,0,1
"2272","K13125",1,0.99663903337543,0,1
"2273","K13126",1,0.998274263920148,0,1
"2274","K13127",1,0.996367120092419,0,1
"2275","K13128",1,0.997964842710092,0,1
"2276","K13129",1,0.997960475986698,0,1
"2277","K13131",1,0.998390037160406,0,1
"2278","K13133",1,0.998852047340872,0,1
"2279","K13136",1,0.997480591982665,0,1
"2280","K13138",1,0.998880673169575,0,1
"2281","K13140",1,0.998829141812449,0,1
"2282","K13142",1,0.998752581382464,0,1
"2283","K13143",1,0.998748225075601,0,1
"2284","K13144",1,0.998710581935443,0,1
"2285","K13145",1,0.998779999190577,0,1
"2286","K13146",1,0.998688263912792,0,1
"2287","K13148",1,0.998728210703297,0,1
"2288","K13150",1,0.998606678986453,0,1
"2289","K13151",1,0.998255826342077,0,1
"2290","K13152",1,0.997321445567534,0,1
"2291","K13154",1,0.99841331602976,0,1
"2292","K13155",1,0.998046587435152,0,1
"2293","K13156",1,0.998322565180444,0,1
"2294","K13159",1,0.997528053886524,0,2
"2295","K13160",1,0.997598663689954,0,1
"2296","K13161",1,0.997855954721803,0,1
"2297","K13163",1,0.99864808453024,0,1
"2298","K13164",1,0.995883035138704,0,1
"2299","K13165",1,0.998578969395407,0,1
"2300","K13167",1,0.998594634665184,0,1
"2301","K13168",1,0.99875689617066,0,1
"2302","K13169",1,0.996228015236396,0,1
"2303","K13170",1,0.99823981588846,0,1
"2304","K13171",1,0.998715134610485,0,1
"2305","K13172",1,0.993055068456479,0,5
"2306","K13173",1,0.998076822505539,0,1
"2307","K13174",1,0.998580182211878,0,1
"2308","K13175",1,0.998310693940552,0,1
"2309","K13176",1,0.998016143581547,0,1
"2310","K13177",1,0.998769902371172,0,1
"2311","K13179",1,0.998274263920148,0,1
"2312","K13181",1,0.998730024259111,0,1
"2313","K13182",1,0.997248293108918,0,1
"2314","K13184",1,0.998863590912971,0,1
"2315","K13187",1,0.998140658829156,0,1
"2316","K13188",1,0.998167426911392,0,1
"2317","K13190",1,0.99729123994269,0,1
"2318","K13192",1,0.998654687363365,0,1
"2319","K13199",1,0.99822868321346,0,1
"2320","K13201",1,0.998796102544339,0,1
"2321","K13203",1,0.998573515533502,0,1
"2322","K13206",1,0.998268342222105,0,1
"2323","K13207",1,0.998369465206907,0,1
"2324","K13209",1,0.998650370513765,0,1
"2325","K13210",1,0.998759344976181,0,1
"2326","K13211",1,0.998721128006632,0,1
"2327","K13212",1,0.998631873302458,0,1
"2328","K13217",1,0.998283803809593,0,1
"2329","K13219",1,0.998245043669208,0,1
"2330","K13220",1,0.998234711329092,0,1
"2331","K13236",1,0.998180292224706,0,1
"2332","K13238",1,0.998219832337176,0,1
"2333","K13247",1,0.998246824343691,0,1
"2334","K13249",1,0.998233223125526,0,1
"2335","K13250",1,0.998221825016909,0,1
"2336","K13251",1,0.995844074855147,0,2
"2337","K13254",1,0.998288539699102,0,1
"2338","K13280",1,0.997745857533654,0,1
"2339","K13291",1,0.998856089568528,0,1
"2340","K13293",1,0.998844914778262,0,1
"2341","K13295",1,0.998438167842219,0,1
"2342","K13298",1,0.997639952609866,0,2
"2343","K13304",1,0.998702583369439,0,1
"2344","K13338",1,0.998715620575097,0,1
"2345","K13343",1,0.998210837166284,0,1
"2346","K13344",1,0.998220551260994,0,1
"2347","K13348",1,0.996331004183936,0,2
"2348","K13353",1,0.997802544587423,0,1
"2349","K13356",1,0.998357191058482,0,1
"2350","K13365",1,0.995496556566949,0,1
"2351","K13366",1,0.993441107149376,0,2
"2352","K13370",1,0.998169287738966,0,1
"2353","K13431",1,0.998492388606434,0,1
"2354","K13443",1,0.972396142105771,0,6
"2355","K13444",1,0.99828217565179,0,1
"2356","K13485",1,0.995135942183491,0,1
"2357","K13504",1,0.997795024011333,0,1
"2358","K13513",1,0.996339654466084,0,2
"2359","K13515",1,0.998565952319096,0,1
"2360","K13516",1,0.99809636306618,0,1
"2361","K13523",1,0.998649152020258,0,1
"2362","K13524",1,0.99880765940422,0,1
"2363","K13525",1,0.998583859658692,0,1
"2364","K13578",1,0.998626475511212,0,1
"2365","K13617",1,0.998726415128955,0,1
"2366","K13619",1,0.998307581280133,0,1
"2367","K13646",1,0.998752032567903,0,1
"2368","K13649",1,0.989354551276955,0,3
"2369","K13667",1,0.99852958649048,0,1
"2370","K13676",1,0.99782265356614,0,1
"2371","K13702",1,0.99607473616535,0,1
"2372","K13704",1,0.998537042893904,0,1
"2373","K13707",1,0.995913767484114,0,1
"2374","K13708",1,0.999090671798627,0,1
"2375","K13709",1,0.998788473750613,0,1
"2376","K13710",1,0.998925022895815,0,1
"2377","K13711",1,0.998254739218115,0,1
"2378","K13717",1,0.998048283231055,0,1
"2379","K13718",1,0.998745648051211,0,1
"2380","K13728",1,0.9984281966731,0,1
"2381","K13748",1,0.998194469488597,0,1
"2382","K13752",1,0.998233828234746,0,1
"2383","K13754",1,0.998620788738832,0,1
"2384","K13758",1,0.998190880071739,0,1
"2385","K13761",1,0.997375142671463,0,2
"2386","K13763",1,0.998795705096303,0,1
"2387","K13783",1,0.998693772912712,0,1
"2388","K13800",1,0.997962301237243,0,1
"2389","K13806",1,0.998712744605771,0,1
"2390","K13807",1,0.998722251129448,0,1
"2391","K13811",1,0.99870935390743,0,1
"2392","K13813",1,0.998257066367652,0,1
"2393","K13814",1,0.998232334936464,0,1
"2394","K13865",1,0.997794014591236,0,1
"2395","K13866",1,0.998463598850964,0,1
"2396","K13868",1,0.997756616366502,0,1
"2397","K13886",1,0.998266045941342,0,1
"2398","K13887",1,0.998450894473696,0,1
"2399","K13907",1,0.995176765469714,0,2
"2400","K13912",1,0.996348050069385,0,3
"2401","K13917",1,0.998599699084308,0,1
"2402","K13937",1,0.997164735912474,0,1
"2403","K13949",1,0.997981144861564,0,1
"2404","K13960",1,0.997262984577496,0,1
"2405","K13982",1,0.998729794748957,0,1
"2406","K13984",1,0.99827469733445,0,1
"2407","K13985",1,0.995262833042293,0,2
"2408","K14000",1,0.998867984310991,0,1
"2409","K14003",1,0.998159806653931,0,1
"2410","K14004",1,0.998625069969474,0,1
"2411","K14005",1,0.998795074233169,0,1
"2412","K14006",1,0.998344327686606,0,1
"2413","K14007",1,0.997549610080996,0,2
"2414","K14008",1,0.998836412187639,0,1
"2415","K14009",1,0.994757660456381,0,3
"2416","K14010",1,0.998220095291968,0,1
"2417","K14011",1,0.998269780284292,0,1
"2418","K14012",1,0.998318790454037,0,1
"2419","K14016",1,0.998244419978716,0,1
"2420","K14021",1,0.997214428548778,0,1
"2421","K14025",1,0.998228011285538,0,1
"2422","K14026",1,0.998703750481279,0,1
"2423","K14079",1,0.99629203212057,0,1
"2424","K14085",1,0.998463403798272,0,1
"2425","K14152",1,0.998231971582525,0,1
"2426","K14156",1,0.998401080937666,0,1
"2427","K14163",1,0.998860370346682,0,1
"2428","K14168",1,0.998556683908963,0,1
"2429","K14206",1,0.9988035195002,0,1
"2430","K14213",1,0.996915761264054,0,2
"2431","K14283",1,0.998760242757799,0,1
"2432","K14286",1,0.998523725486262,0,1
"2433","K14289",1,0.99888552955506,0,1
"2434","K14290",1,0.998677300472306,0,1
"2436","K14292",1,0.998191435263714,0,1
"2437","K14293",1,0.998804834322043,0,1
"2438","K14294",1,0.995153931808608,0,1
"2439","K14295",1,0.99805303197821,0,1
"2440","K14296",1,0.99877285889634,0,1
"2441","K14297",1,0.998891827504754,0,1
"2442","K14298",1,0.998273994429492,0,1
"2443","K14299",1,0.99839136222207,0,1
"2444","K14301",1,0.999011393548598,0,1
"2445","K14302",1,0.99826484652099,0,1
"2446","K14304",1,0.999135140274159,0,1
"2447","K14306",1,0.998416126690275,0,1
"2448","K14307",1,0.998255040797548,0,1
"2449","K14309",1,0.998706327302421,0,1
"2450","K14311",1,0.998990707555774,0,1
"2451","K14312",1,0.998803315969898,0,1
"2452","K14314",1,0.998922211315105,0,1
"2453","K14316",1,0.998469636634478,0,1
"2454","K14317",1,0.998865083503616,0,1
"2455","K14318",1,0.998487127326763,0,1
"2456","K14320",1,0.998728797852468,0,1
"2457","K14322",1,0.996695407436418,0,2
"2458","K14325",1,0.997465558316455,0,1
"2459","K14326",1,0.998708826162975,0,1
"2460","K14327",1,0.998933263829528,0,1
"2461","K14328",1,0.998355769519451,0,1
"2462","K14354",1,0.995191962639891,0,3
"2463","K14376",1,0.998722406354314,0,1
"2464","K14379",1,0.99839051013322,0,1
"2465","K14381",1,0.997403043414789,0,1
"2466","K14383",1,0.998732908617789,0,1
"2467","K14386",1,0.995545862860518,0,3
"2468","K14387",1,0.998592562266186,0,1
"2469","K14391",1,0.998748591423033,0,1
"2470","K14396",1,0.99745834161243,0,1
"2471","K14397",1,0.997217756728538,0,1
"2472","K14398",1,0.998713715665407,0,1
"2473","K14400",1,0.998634511875727,0,1
"2474","K14402",1,0.998644837436999,0,1
"2475","K14405",1,0.998853439600235,0,1
"2476","K14406",1,0.998384760702118,0,1
"2477","K14407",1,0.998317934712865,0,1
"2478","K14408",1,0.998827227097034,0,1
"2479","K14411",1,0.995781221790978,0,3
"2480","K14416",1,0.997056736184072,0,2
"2481","K14428",1,0.99843944019452,0,1
"2482","K14429",1,0.998868021417293,0,1
"2483","K14437",1,0.998870280908459,0,1
"2484","K14439",1,0.998755054875166,0,1
"2485","K14442",1,0.998813478137864,0,1
"2486","K14443",1,0.991119958497309,0,2
"2487","K14445",1,0.998755281459705,0,1
"2488","K14454",1,0.998453732082333,0,1
"2489","K14455",1,0.998231971582525,0,1
"2490","K14459",1,0.997373625675314,0,2
"2491","K14480",1,0.978851728642428,0,6
"2492","K14521",1,0.998869108929043,0,1
"2493","K14523",1,0.998132949755938,0,1
"2494","K14525",1,0.997706905656009,0,1
"2495","K14536",1,0.998576449161124,0,1
"2496","K14537",1,0.998768923870065,0,1
"2497","K14538",1,0.998727641732728,0,1
"2498","K14539",1,0.998644179928262,0,1
"2499","K14544",1,0.998685614657513,0,1
"2500","K14545",1,0.99812042529941,0,1
"2501","K14546",1,0.998709755121578,0,1
"2502","K14548",1,0.998746359005845,0,1
"2503","K14549",1,0.998456763585238,0,1
"2504","K14550",1,0.998848273853432,0,1
"2505","K14552",1,0.99874385831935,0,1
"2506","K14553",1,0.998250489634654,0,1
"2507","K14555",1,0.998740521554068,0,1
"2508","K14556",1,0.998809316985085,0,1
"2509","K14557",1,0.998677084622174,0,1
"2510","K14558",1,0.998782555493748,0,1
"2511","K14559",1,0.998232425043887,0,1
"2512","K14561",1,0.998288221313652,0,1
"2513","K14563",1,0.998473715386383,0,1
"2514","K14564",1,0.998246447552539,0,1
"2515","K14565",1,0.998421860336196,0,1
"2516","K14567",1,0.998549906181194,0,1
"2517","K14568",1,0.997049592548973,0,1
"2518","K14569",1,0.998727736924826,0,1
"2519","K14570",1,0.998665394566048,0,1
"2520","K14571",1,0.998726584914079,0,1
"2521","K14572",1,0.999187029559587,0,1
"2522","K14573",1,0.998249401687023,0,1
"2523","K14574",1,0.99692643991804,0,1
"2524","K14575",1,0.998361305239901,0,1
"2525","K14589",1,0.998723049238826,0,1
"2526","K14590",1,0.998160269264471,0,1
"2527","K14592",1,0.99851788307913,0,1
"2528","K14607",1,0.99873634052326,0,1
"2529","K14611",1,0.998726415128955,0,1
"2530","K14613",1,0.996517941107725,0,2
"2531","K14615",1,0.997859588077847,0,1
"2532","K14616",1,0.996664719285409,0,2
"2533","K14618",1,0.996789458167537,0,1
"2534","K14634",1,0.997403043414789,0,1
"2535","K14638",1,0.994820436604156,0,3
"2536","K14648",1,0.989844274196764,0,5
"2537","K14649",1,0.998274969607594,0,1
"2538","K14650",1,0.998282474975913,0,1
"2539","K14662",1,0.998577292059566,0,1
"2540","K14677",1,0.998312724040404,0,1
"2541","K14683",1,0.998033535989325,0,1
"2542","K14684",1,0.998413122394559,0,1
"2543","K14686",1,0.997727191625595,0,1
"2544","K14689",1,0.998223657383191,0,1
"2545","K14692",1,0.998368369168003,0,1
"2546","K14696",1,0.998642635172459,0,1
"2547","K14703",1,0.998395255570064,0,1
"2548","K14713",1,0.998181300095248,0,1
"2549","K14715",1,0.995664014001907,0,2
"2550","K14716",1,0.997554597885321,0,2
"2551","K14717",1,0.997995434140012,0,1
"2552","K14719",1,0.998398975698572,0,1
"2553","K14720",1,0.998428391904333,0,1
"2554","K14735",1,0.997520027282067,0,2
"2555","K14753",1,0.997919397047487,0,1
"2556","K14763",1,0.998255930451484,0,1
"2557","K14765",1,0.99825051930403,0,1
"2558","K14766",1,0.99877595912334,0,1
"2559","K14767",1,0.998481645614026,0,1
"2560","K14768",1,0.998308834449965,0,1
"2561","K14769",1,0.998212190683265,0,1
"2562","K14772",1,0.998954832603149,0,1
"2563","K14773",1,0.998291055353054,0,1
"2564","K14774",1,0.998818360668038,0,1
"2565","K14776",1,0.998749054536416,0,1
"2566","K14777",1,0.998337022368067,0,1
"2567","K14778",1,0.997895050951419,0,1
"2568","K14779",1,0.998633461230781,0,1
"2569","K14780",1,0.997992082794651,0,1
"2570","K14782",1,0.998301526956853,0,1
"2571","K14784",1,0.99816785923112,0,1
"2572","K14785",1,0.99769944676975,0,1
"2573","K14786",1,0.998423710608052,0,1
"2574","K14787",1,0.995152993892838,0,2
